Species,Genus,Genome_id
Sporosarcina newyorkensis,Sporosarcina,759851.3
Staphylococcus argenteus,Staphylococcus,985002.100
Staphylococcus arlettae,Staphylococcus,1212545.3
Staphylococcus aureus,Staphylococcus,1280.8889
Staphylococcus aureus subsp. anaerobius,Staphylococcus,72759.13
Staphylococcus aureus subsp. aureus,Staphylococcus,1216363.3
Staphylococcus auricularis,Staphylococcus,29379.8
Staphylococcus capitis,Staphylococcus,1189311.3
Staphylococcus capitis subsp. capitis,Staphylococcus,72758.6
Staphylococcus capitis subsp. urealyticus,Staphylococcus,74703.3
Staphylococcus caprae,Staphylococcus,29380.4
Staphylococcus cohnii,Staphylococcus,1415164.3
Staphylococcus cohnii subsp. cohnii,Staphylococcus,74704.5
Staphylococcus cohnii subsp. urealyticus,Staphylococcus,94138.7
Staphylococcus condimenti,Staphylococcus,70255.20
Staphylococcus epidermidis,Staphylococcus,1388003.3
Staphylococcus equorum subsp. equorum,Staphylococcus,29383.4
Staphylococcus haemolyticus,Staphylococcus,1283.25
Staphylococcus hominis,Staphylococcus,629742.3
Staphylococcus hominis subsp. hominis,Staphylococcus,435837.3
Staphylococcus hominis subsp. novobiosepticus,Staphylococcus,145393.3
Staphylococcus intermedius,Staphylococcus,1285.5
Staphylococcus lugdunensis,Staphylococcus,1409679.3
Staphylococcus massiliensis,Staphylococcus,1189613.3
Staphylococcus pasteuri,Staphylococcus,45972.49
Staphylococcus petrasii subsp. croceilyticus,Staphylococcus,319942.14
Staphylococcus petrasii subsp. jettensis,Staphylococcus,1077965.5
Staphylococcus petrasii subsp. petrasii,Staphylococcus,1276937.5
Staphylococcus petrasii subsp. pragensis,Staphylococcus,1611836.4
Staphylococcus pettenkoferi,Staphylococcus,170573.15
Staphylococcus pseudintermedius,Staphylococcus,283734.1706
Staphylococcus saccharolyticus,Staphylococcus,33028.17
Staphylococcus saprophyticus,Staphylococcus,29385.245
Staphylococcus saprophyticus subsp. saprophyticus,Staphylococcus,342451.11
Staphylococcus schleiferi,Staphylococcus,1295.24
Staphylococcus sciuri,Staphylococcus,1296.67
Staphylococcus sciuri subsp. sciuri,Staphylococcus,1232666.3
Staphylococcus simulans,Staphylococcus,1286.16
Staphylococcus sp. 47.1,Staphylococcus,1929484.3
Staphylococcus sp. AntiMn-1,Staphylococcus,1715860.3
Staphylococcus sp. CAG,Staphylococcus,1262969.3
Staphylococcus sp. DORA_6_22,Staphylococcus,1403935.4
Staphylococcus sp. HMSC034A07,Staphylococcus,1715131.3
Staphylococcus sp. HMSC034C12,Staphylococcus,1715108.3
Staphylococcus sp. HMSC034D07,Staphylococcus,1739307.3
Staphylococcus sp. HMSC034G07,Staphylococcus,1715065.3
Staphylococcus sp. HMSC034G11,Staphylococcus,1739278.3
Staphylococcus sp. HMSC035D11,Staphylococcus,1715126.3
Staphylococcus sp. HMSC035F01,Staphylococcus,1715068.3
Staphylococcus sp. HMSC035F02,Staphylococcus,1715129.3
Staphylococcus sp. HMSC035F11,Staphylococcus,1715097.3
Staphylococcus sp. HMSC036A09,Staphylococcus,1715155.3
Staphylococcus sp. HMSC036D05,Staphylococcus,1715059.3
Staphylococcus sp. HMSC055A09,Staphylococcus,1715121.3
Staphylococcus sp. HMSC055A10,Staphylococcus,1739509.3
Staphylococcus sp. HMSC055B03,Staphylococcus,1739460.3
Staphylococcus sp. HMSC055C03,Staphylococcus,1715082.3
Staphylococcus sp. HMSC055G07,Staphylococcus,1715103.3
Staphylococcus sp. HMSC055H04,Staphylococcus,1739323.3
Staphylococcus sp. HMSC055H07,Staphylococcus,1739541.3
Staphylococcus sp. HMSC056D08,Staphylococcus,1739455.3
Staphylococcus sp. HMSC056G08,Staphylococcus,1739350.3
Staphylococcus sp. HMSC057A02,Staphylococcus,1739303.3
Staphylococcus sp. HMSC057A08,Staphylococcus,1739385.3
Staphylococcus sp. HMSC057B01,Staphylococcus,1715111.3
Staphylococcus sp. HMSC057C08,Staphylococcus,1739501.3
Staphylococcus sp. HMSC057G10,Staphylococcus,1715043.3
Staphylococcus sp. HMSC058D09,Staphylococcus,1715091.3
Staphylococcus sp. HMSC058E01,Staphylococcus,1715150.3
Staphylococcus sp. HMSC058E03,Staphylococcus,1715054.3
Staphylococcus sp. HMSC058E12,Staphylococcus,1715026.3
Staphylococcus sp. HMSC059E03,Staphylococcus,1715192.3
Staphylococcus sp. HMSC059F04,Staphylococcus,1739368.3
Staphylococcus sp. HMSC059G05,Staphylococcus,1715156.3
Staphylococcus sp. HMSC060A04,Staphylococcus,1715158.3
Staphylococcus sp. HMSC060D01,Staphylococcus,1739530.3
Staphylococcus sp. HMSC060D12,Staphylococcus,1715049.3
Staphylococcus sp. HMSC061C10,Staphylococcus,1715056.3
Staphylococcus sp. HMSC061F01,Staphylococcus,1739445.3
Staphylococcus sp. HMSC061F10,Staphylococcus,1715106.3
Staphylococcus sp. HMSC061G04,Staphylococcus,1715208.3
Staphylococcus sp. HMSC061G12,Staphylococcus,1739441.3
Staphylococcus sp. HMSC061H04,Staphylococcus,1739521.3
Staphylococcus sp. HMSC062A01,Staphylococcus,1715194.3
Staphylococcus sp. HMSC062A05,Staphylococcus,1715061.3
Staphylococcus sp. HMSC062B11,Staphylococcus,1739493.3
Staphylococcus sp. HMSC062C01,Staphylococcus,1715152.3
Staphylococcus sp. HMSC062C03,Staphylococcus,1715178.3
Staphylococcus sp. HMSC062D04,Staphylococcus,1739318.3
Staphylococcus sp. HMSC062D12,Staphylococcus,1715064.3
Staphylococcus sp. HMSC062E08,Staphylococcus,1715023.3
Staphylococcus sp. HMSC062E10,Staphylococcus,1715032.3
Staphylococcus sp. HMSC062H10,Staphylococcus,1715137.3
Staphylococcus sp. HMSC063A07,Staphylococcus,1715076.3
Staphylococcus sp. HMSC063A11,Staphylococcus,1715024.3
Staphylococcus sp. HMSC063D03,Staphylococcus,1715009.3
Staphylococcus sp. HMSC063E12,Staphylococcus,1715018.3
Staphylococcus sp. HMSC063F02,Staphylococcus,1739393.3
Staphylococcus sp. HMSC063F03,Staphylococcus,1715128.3
Staphylococcus sp. HMSC063F05,Staphylococcus,1715055.3
Staphylococcus sp. HMSC063F10,Staphylococcus,1715188.3
Staphylococcus sp. HMSC063G01,Staphylococcus,1739412.3
Staphylococcus sp. HMSC063H12,Staphylococcus,1715212.3
Staphylococcus sp. HMSC064A01,Staphylococcus,1715035.3
Staphylococcus sp. HMSC064A09,Staphylococcus,1715133.3
Staphylococcus sp. HMSC064E03,Staphylococcus,1715143.3
Staphylococcus sp. HMSC064E11,Staphylococcus,1715101.3
Staphylococcus sp. HMSC065A08,Staphylococcus,1739417.3
Staphylococcus sp. HMSC065C09,Staphylococcus,1739366.3
Staphylococcus sp. HMSC065C10,Staphylococcus,1739325.3
Staphylococcus sp. HMSC065D05,Staphylococcus,1739401.3
Staphylococcus sp. HMSC065D11,Staphylococcus,1739404.3
Staphylococcus sp. HMSC065E07,Staphylococcus,1739335.3
Staphylococcus sp. HMSC065E08,Staphylococcus,1739510.3
Staphylococcus sp. HMSC066C03,Staphylococcus,1739414.3
Staphylococcus sp. HMSC066G04,Staphylococcus,1739354.3
Staphylococcus sp. HMSC067B04,Staphylococcus,1739347.3
Staphylococcus sp. HMSC067F07,Staphylococcus,1715185.3
Staphylococcus sp. HMSC067F10,Staphylococcus,1739508.3
Staphylococcus sp. HMSC067G10,Staphylococcus,1715028.3
Staphylococcus sp. HMSC068C09,Staphylococcus,1739434.3
Staphylococcus sp. HMSC068D03,Staphylococcus,1715044.3
Staphylococcus sp. HMSC068D05,Staphylococcus,1739420.3
Staphylococcus sp. HMSC068D07,Staphylococcus,1715151.3
Staphylococcus sp. HMSC068D08,Staphylococcus,1715172.3
Staphylococcus sp. HMSC068G03,Staphylococcus,1739481.3
Staphylococcus sp. HMSC068G11,Staphylococcus,1739550.3
Staphylococcus sp. HMSC068G12,Staphylococcus,1739407.3
Staphylococcus sp. HMSC068H08,Staphylococcus,1739498.3
Staphylococcus sp. HMSC068H12,Staphylococcus,1739329.3
Staphylococcus sp. HMSC069D04,Staphylococcus,1715067.3
Staphylococcus sp. HMSC069D07,Staphylococcus,1715196.3
Staphylococcus sp. HMSC069D12,Staphylococcus,1715216.3
Staphylococcus sp. HMSC069E07,Staphylococcus,1715214.3
Staphylococcus sp. HMSC069E09,Staphylococcus,1715063.3
Staphylococcus sp. HMSC069E10,Staphylococcus,1715041.3
Staphylococcus sp. HMSC06C11,Staphylococcus,1581122.3
Staphylococcus sp. HMSC070A02,Staphylococcus,1739523.3
Staphylococcus sp. HMSC070A03,Staphylococcus,1739302.3
Staphylococcus sp. HMSC070A07,Staphylococcus,1715046.3
Staphylococcus sp. HMSC070D05,Staphylococcus,1739538.3
Staphylococcus sp. HMSC070D07,Staphylococcus,1715168.3
Staphylococcus sp. HMSC071G07,Staphylococcus,1739306.3
Staphylococcus sp. HMSC072B07,Staphylococcus,1739533.3
Staphylococcus sp. HMSC072D04,Staphylococcus,1739470.3
Staphylococcus sp. HMSC072E01,Staphylococcus,1739457.3
Staphylococcus sp. HMSC072H01,Staphylococcus,1739259.3
Staphylococcus sp. HMSC072H03,Staphylococcus,1715057.3
Staphylococcus sp. HMSC073C02,Staphylococcus,1739360.3
Staphylococcus sp. HMSC073C12,Staphylococcus,1739444.3
Staphylococcus sp. HMSC073E10,Staphylococcus,1739426.3
Staphylococcus sp. HMSC074A11,Staphylococcus,1715201.3
Staphylococcus sp. HMSC074B09,Staphylococcus,1715141.3
Staphylococcus sp. HMSC074C02,Staphylococcus,1715199.3
Staphylococcus sp. HMSC074C12,Staphylococcus,1715011.3
Staphylococcus sp. HMSC074D07,Staphylococcus,1715029.3
Staphylococcus sp. HMSC074F11,Staphylococcus,1715005.3
Staphylococcus sp. HMSC075A04,Staphylococcus,1739249.3
Staphylococcus sp. HMSC075C08,Staphylococcus,1739274.3
Staphylococcus sp. HMSC075F12,Staphylococcus,1739442.3
Staphylococcus sp. HMSC075H09,Staphylococcus,1739377.3
Staphylococcus sp. HMSC076B11,Staphylococcus,1715173.3
Staphylococcus sp. HMSC076E07,Staphylococcus,1715174.3
Staphylococcus sp. HMSC076H12,Staphylococcus,1739449.3
Staphylococcus sp. HMSC077B09,Staphylococcus,1715099.3
Staphylococcus sp. HMSC077C03,Staphylococcus,1715025.3
Staphylococcus sp. HMSC077C04,Staphylococcus,1715197.3
Staphylococcus sp. HMSC077D08,Staphylococcus,1715142.3
Staphylococcus sp. HMSC077D09,Staphylococcus,1715074.3
Staphylococcus sp. HMSC077E11,Staphylococcus,1739359.3
Staphylococcus sp. HMSC077E12,Staphylococcus,1715167.3
Staphylococcus sp. HMSC077G12,Staphylococcus,1715162.3
Staphylococcus sp. HMSC077H01,Staphylococcus,1715206.3
Staphylococcus sp. HMSC078A03,Staphylococcus,1715010.3
Staphylococcus sp. HMSC078A08,Staphylococcus,1715066.3
Staphylococcus sp. HMSC078A12,Staphylococcus,1715200.3
Staphylococcus sp. HMSC078B01,Staphylococcus,1739506.3
Staphylococcus sp. HMSC078D05,Staphylococcus,1715118.3
Staphylococcus sp. HMSC078E07,Staphylococcus,1739409.3
Staphylococcus sp. HMSC10B09,Staphylococcus,1581077.3
Staphylococcus sp. HMSC10C03,Staphylococcus,1581078.3
Staphylococcus sp. HMSC12H08,Staphylococcus,1581092.3
Staphylococcus sp. HMSC13A10,Staphylococcus,1581093.3
Staphylococcus sp. HMSC14C01,Staphylococcus,1581099.3
Staphylococcus sp. HMSC14C08,Staphylococcus,1581100.3
Staphylococcus sp. HMSC14D01,Staphylococcus,1581101.3
Staphylococcus sp. HMSC14D10,Staphylococcus,1581102.3
Staphylococcus sp. HMSC34B12,Staphylococcus,1608857.3
Staphylococcus sp. HMSC34C02,Staphylococcus,1608858.3
Staphylococcus sp. HMSC34D01,Staphylococcus,1608859.4
Staphylococcus sp. HMSC34G04,Staphylococcus,1608860.3
Staphylococcus sp. HMSC34H10,Staphylococcus,1608862.4
Staphylococcus sp. HMSC35D08,Staphylococcus,1608863.4
Staphylococcus sp. HMSC36A02,Staphylococcus,1608865.3
Staphylococcus sp. HMSC36A10,Staphylococcus,1608866.4
Staphylococcus sp. HMSC36C03,Staphylococcus,1608867.4
Staphylococcus sp. HMSC36D07,Staphylococcus,1608870.4
Staphylococcus sp. HMSC36D12,Staphylococcus,1608871.4
Staphylococcus sp. HMSC36F05,Staphylococcus,1608872.4
Staphylococcus sp. HMSC36G04,Staphylococcus,1608873.4
Staphylococcus sp. HMSC55D02,Staphylococcus,1608874.3
Staphylococcus sp. HMSC55F09,Staphylococcus,1608875.4
Staphylococcus sp. HMSC56B09,Staphylococcus,1608876.4
Staphylococcus sp. HMSC57A07,Staphylococcus,1608877.4
Staphylococcus sp. HMSC57B03,Staphylococcus,1608878.4
Staphylococcus sp. HMSC58A02,Staphylococcus,1608879.4
Staphylococcus sp. HMSC58B01,Staphylococcus,1795299.3
Staphylococcus sp. HMSC58E11,Staphylococcus,1608881.4
Staphylococcus sp. HMSC62A08,Staphylococcus,1608883.5
Staphylococcus sp. HMSC62B09,Staphylococcus,1608884.3
Staphylococcus sp. HMSC62D11,Staphylococcus,1608886.3
Staphylococcus sp. HMSC64F10,Staphylococcus,1608888.3
Staphylococcus sp. HMSC65H10,Staphylococcus,1608889.4
Staphylococcus sp. HMSC66A04,Staphylococcus,1608890.4
Staphylococcus sp. HMSC66C11,Staphylococcus,1608891.4
Staphylococcus sp. HMSC69H07,Staphylococcus,1608894.3
Staphylococcus sp. HMSC70A05,Staphylococcus,1608895.3
Staphylococcus sp. HMSC70F07,Staphylococcus,1608897.4
Staphylococcus sp. HMSC72E08,Staphylococcus,1608899.4
Staphylococcus sp. HMSC73A05,Staphylococcus,1608900.4
Staphylococcus sp. HMSC73C01,Staphylococcus,1608901.3
Staphylococcus sp. HMSC74A08,Staphylococcus,1608902.3
Staphylococcus sp. HMSC74D05,Staphylococcus,1608903.4
Staphylococcus sp. HMSC74F04,Staphylococcus,1608904.4
Staphylococcus sp. HMSC74F12,Staphylococcus,1608905.3
Staphylococcus sp. HMSC74G01,Staphylococcus,1608906.4
Staphylococcus sp. HMSC74G05,Staphylococcus,1608907.4
Staphylococcus sp. HMSC76G03,Staphylococcus,1608909.4
Staphylococcus sp. HMSC77A05,Staphylococcus,1608911.4
Staphylococcus sp. M0480,Staphylococcus,1388318.3
Staphylococcus sp. SKL70935,Staphylococcus,2497687.3
Staphylococcus sp. SKL71187,Staphylococcus,2497688.3
Staphylococcus sp. SKL71207,Staphylococcus,2497689.3
Staphylococcus sp. TE8,Staphylococcus,1472720.3
Staphylococcus sp. UMB0328,Staphylococcus,2029110.3
Staphylococcus vitulinus,Staphylococcus,71237.20
Staphylococcus warneri,Staphylococcus,904143.3
Staphylococcus xylosus,Staphylococcus,1262650.3
Stenotrophomonas acidaminiphila,Stenotrophomonas,128780.25
Stenotrophomonas maltophilia,Stenotrophomonas,40324.43
Stenotrophomonas pavanii,Stenotrophomonas,487698.6
Stenotrophomonas sp. HMSC10F06,Stenotrophomonas,1581081.6
Stenotrophomonas sp. HMSC10F07,Stenotrophomonas,1581082.3
Streptacidiphilus sp. DSM 106435,Streptacidiphilus,2126346.3
Streptobacillus hongkongensis,Streptobacillus,1162717.3
Streptobacillus moniliformis,Streptobacillus,519441.6
Streptococcus agalactiae,Streptococcus,1333579.3
Streptococcus anginosus,Streptococcus,742820.3
Streptococcus australis,Streptococcus,888833.12
Streptococcus canis,Streptococcus,1329.10
Streptococcus constellatus,Streptococcus,76860.4
Streptococcus constellatus subsp. constellatus,Streptococcus,184246.5
Streptococcus constellatus subsp. pharyngis,Streptococcus,1035184.3
Streptococcus cristatus,Streptococcus,889201.11
Streptococcus downei,Streptococcus,904293.3
Streptococcus dysgalactiae,Streptococcus,1334.7
Streptococcus dysgalactiae subsp. dysgalactiae,Streptococcus,99822.27
Streptococcus dysgalactiae subsp. equisimilis,Streptococcus,452436.11
Streptococcus equi subsp. equi,Streptococcus,148942.549
Streptococcus equi subsp. zooepidemicus,Streptococcus,40041.11
Streptococcus equinus,Streptococcus,864569.5
Streptococcus gallolyticus,Streptococcus,315405.29
Streptococcus gallolyticus subsp. gallolyticus,Streptococcus,637909.5
Streptococcus gordonii,Streptococcus,1302.17
Streptococcus halichoeri,Streptococcus,254785.37
Streptococcus halitosis,Streptococcus,2172545.3
Streptococcus ictaluri,Streptococcus,764299.3
Streptococcus infantarius subsp. infantarius,Streptococcus,471872.6
Streptococcus infantis,Streptococcus,889204.5
Streptococcus iniae,Streptococcus,386894.6
Streptococcus intermedius,Streptococcus,862967.14
Streptococcus lutetiensis,Streptococcus,150055.14
Streptococcus macedonicus,Streptococcus,59310.21
Streptococcus massiliensis,Streptococcus,1123307.3
Streptococcus milleri,Streptococcus,33040.4
Streptococcus mitis,Streptococcus,1239792.3
Streptococcus mutans,Streptococcus,857155.3
Streptococcus oralis,Streptococcus,655813.3
Streptococcus oralis subsp. dentisani,Streptococcus,1458253.41
Streptococcus oralis subsp. oralis,Streptococcus,1891914.3
Streptococcus oralis subsp. tigurinus,Streptococcus,1333865.5
Streptococcus parasanguinis,Streptococcus,760570.3
Streptococcus pasteurianus,Streptococcus,197614.3
Streptococcus peroris,Streptococcus,888746.3
Streptococcus pneumoniae,Streptococcus,882855.4
Streptococcus pseudopneumoniae,Streptococcus,1415760.3
Streptococcus pseudoporcinus,Streptococcus,875093.3
Streptococcus pyogenes,Streptococcus,1210041.3
Streptococcus ratti,Streptococcus,1341.5
Streptococcus rubneri,Streptococcus,1234680.3
Streptococcus salivarius,Streptococcus,1200793.8
Streptococcus salivarius CAG,Streptococcus,1263109.4
Streptococcus sanguinis,Streptococcus,997356.4
Streptococcus sinensis,Streptococcus,176090.4
Streptococcus sobrinus,Streptococcus,1123317.5
Streptococcus sp.,Streptococcus,1306.30
Streptococcus sp. 'group B',Streptococcus,1319.3
Streptococcus sp. 1004_SSPC,Streptococcus,1579350.3
Streptococcus sp. 116-D4,Streptococcus,2598453.3
Streptococcus sp. 1171_SSPC,Streptococcus,1579348.3
Streptococcus sp. 1643,Streptococcus,2576376.3
Streptococcus sp. 263_SSPC,Streptococcus,1579343.3
Streptococcus sp. 2_1_36FAA,Streptococcus,469609.3
Streptococcus sp. 343_SSPC,Streptococcus,1579342.3
Streptococcus sp. 400_SSPC,Streptococcus,1579341.3
Streptococcus sp. 449_SSPC,Streptococcus,1579339.3
Streptococcus sp. 596553,Streptococcus,2250596.3
Streptococcus sp. A12,Streptococcus,1759399.3
Streptococcus sp. AM28-20,Streptococcus,2293246.3
Streptococcus sp. AM43-2AT,Streptococcus,2293247.3
Streptococcus sp. BCA20,Streptococcus,2282136.3
Streptococcus sp. BIOML-A1,Streptococcus,2584682.3
Streptococcus sp. C150,Streptococcus,435842.3
Streptococcus sp. C17,Streptococcus,2588991.3
Streptococcus sp. C300,Streptococcus,563036.3
Streptococcus sp. CCUG 49591,Streptococcus,1860161.3
Streptococcus sp. CECT 9732,Streptococcus,1968889.3
Streptococcus sp. ChDC B345,Streptococcus,1433513.3
Streptococcus sp. ChDC B353,Streptococcus,1433516.3
Streptococcus sp. D19,Streptococcus,2589786.3
Streptococcus sp. D2,Streptococcus,2589787.3
Streptococcus sp. DORA_10,Streptococcus,1403937.3
Streptococcus sp. FDAARGOS_146,Streptococcus,1702171.3
Streptococcus sp. FDAARGOS_192,Streptococcus,1839799.4
Streptococcus sp. FDAARGOS_256,Streptococcus,1975706.3
Streptococcus sp. FDAARGOS_520,Streptococcus,2420308.3
Streptococcus sp. FDAARGOS_521,Streptococcus,2420309.3
Streptococcus sp. FDAARGOS_522,Streptococcus,2420310.3
Streptococcus sp. GMD1S,Streptococcus,1169670.3
Streptococcus sp. GMD2S,Streptococcus,1169671.3
Streptococcus sp. GMD3S,Streptococcus,1169672.3
Streptococcus sp. GMD4S,Streptococcus,1169673.3
Streptococcus sp. GMD5S,Streptococcus,1169674.3
Streptococcus sp. GMD6S,Streptococcus,1169675.3
Streptococcus sp. HMSC034A12,Streptococcus,1715089.3
Streptococcus sp. HMSC034B03,Streptococcus,1715113.3
Streptococcus sp. HMSC034B04,Streptococcus,1715122.3
Streptococcus sp. HMSC034B05,Streptococcus,1715022.3
Streptococcus sp. HMSC034E03,Streptococcus,1739309.3
Streptococcus sp. HMSC034E12,Streptococcus,1715053.3
Streptococcus sp. HMSC034F02,Streptococcus,1715209.3
Streptococcus sp. HMSC034F03,Streptococcus,1739287.3
Streptococcus sp. HMSC036H09,Streptococcus,1715110.3
Streptococcus sp. HMSC056B03,Streptococcus,1715132.3
Streptococcus sp. HMSC056C01,Streptococcus,1739299.3
Streptococcus sp. HMSC056D01,Streptococcus,1715058.3
Streptococcus sp. HMSC056D07,Streptococcus,1739474.3
Streptococcus sp. HMSC057E02,Streptococcus,1739265.3
Streptococcus sp. HMSC057F04,Streptococcus,1739453.3
Streptococcus sp. HMSC057G03,Streptococcus,1715165.3
Streptococcus sp. HMSC061D01,Streptococcus,1739263.3
Streptococcus sp. HMSC061D10,Streptococcus,1715207.3
Streptococcus sp. HMSC061E03,Streptococcus,1739421.3
Streptococcus sp. HMSC062B01,Streptococcus,1739284.3
Streptococcus sp. HMSC062D07,Streptococcus,1739461.3
Streptococcus sp. HMSC062H02,Streptococcus,1739389.3
Streptococcus sp. HMSC063B03,Streptococcus,1715107.3
Streptococcus sp. HMSC063D10,Streptococcus,1715081.3
Streptococcus sp. HMSC064D12,Streptococcus,1715176.3
Streptococcus sp. HMSC064H02,Streptococcus,1715115.3
Streptococcus sp. HMSC064H09,Streptococcus,1739371.3
Streptococcus sp. HMSC065C01,Streptococcus,1739422.3
Streptococcus sp. HMSC065E03,Streptococcus,1739505.3
Streptococcus sp. HMSC065G04,Streptococcus,1739472.3
Streptococcus sp. HMSC065H07,Streptococcus,1715116.3
Streptococcus sp. HMSC066E07,Streptococcus,1739488.3
Streptococcus sp. HMSC066F01,Streptococcus,1715134.3
Streptococcus sp. HMSC066F10,Streptococcus,1739437.3
Streptococcus sp. HMSC067A03,Streptococcus,1739467.3
Streptococcus sp. HMSC067H01,Streptococcus,1739491.3
Streptococcus sp. HMSC068F04,Streptococcus,1715051.3
Streptococcus sp. HMSC068H01,Streptococcus,1715078.3
Streptococcus sp. HMSC069D09,Streptococcus,1715050.3
Streptococcus sp. HMSC070A10,Streptococcus,1739321.3
Streptococcus sp. HMSC070B09,Streptococcus,1739374.3
Streptococcus sp. HMSC070B10,Streptococcus,1715092.3
Streptococcus sp. HMSC071D03,Streptococcus,1739341.3
Streptococcus sp. HMSC071H03,Streptococcus,1739391.3
Streptococcus sp. HMSC072C09,Streptococcus,1739397.3
Streptococcus sp. HMSC072D03,Streptococcus,1739381.3
Streptococcus sp. HMSC072D05,Streptococcus,1739549.3
Streptococcus sp. HMSC072D07,Streptococcus,1739495.3
Streptococcus sp. HMSC072E12,Streptococcus,1739275.3
Streptococcus sp. HMSC072G02,Streptococcus,1715119.3
Streptococcus sp. HMSC072G04,Streptococcus,1739408.3
Streptococcus sp. HMSC073A12,Streptococcus,1739380.3
Streptococcus sp. HMSC073D05,Streptococcus,1739336.3
Streptococcus sp. HMSC073F11,Streptococcus,1739268.3
Streptococcus sp. HMSC074B11,Streptococcus,1715098.3
Streptococcus sp. HMSC074F05,Streptococcus,1715164.3
Streptococcus sp. HMSC074F09,Streptococcus,1715124.3
Streptococcus sp. HMSC074F10,Streptococcus,1715182.3
Streptococcus sp. HMSC075A03,Streptococcus,1739266.3
Streptococcus sp. HMSC076C08,Streptococcus,1739270.3
Streptococcus sp. HMSC076C09,Streptococcus,1715183.3
Streptococcus sp. HMSC076D11,Streptococcus,1715202.3
Streptococcus sp. HMSC076E03,Streptococcus,1715077.3
Streptococcus sp. HMSC076H07,Streptococcus,1739454.3
Streptococcus sp. HMSC076H08,Streptococcus,1739281.3
Streptococcus sp. HMSC076H09,Streptococcus,1739322.3
Streptococcus sp. HMSC076H10,Streptococcus,1739519.3
Streptococcus sp. HMSC077D04,Streptococcus,1715180.3
Streptococcus sp. HMSC077F03,Streptococcus,1739357.3
Streptococcus sp. HMSC078D02,Streptococcus,1739427.3
Streptococcus sp. HMSC078D09,Streptococcus,1739430.3
Streptococcus sp. HMSC078E03,Streptococcus,1715186.3
Streptococcus sp. HMSC078E08,Streptococcus,1715102.3
Streptococcus sp. HMSC078H03,Streptococcus,1715086.3
Streptococcus sp. HMSC078H12,Streptococcus,1739483.3
Streptococcus sp. HMSC10A01,Streptococcus,1581076.3
Streptococcus sp. HMSC10E12,Streptococcus,1581080.4
Streptococcus sp. HMSC11C05,Streptococcus,1581086.3
Streptococcus sp. HMSC34B10,Streptococcus,1608856.3
Streptococcus sp. HMSC36C04,Streptococcus,1608868.3
Streptococcus sp. HSISB1,Streptococcus,1316409.3
Streptococcus sp. HSISM1,Streptococcus,1316408.3
Streptococcus sp. HSISS1,Streptococcus,1316410.3
